date,nav_118632,nav_118834,nav_118989,nav_119092,nav_119551,nav_120503,nav_120841,nav_122639,nav_125497
2019-03-05,35.4016,53.47,55.716,3886.7391,151.6357,45.1533,55.7395,25.2455,52.7007
2019-03-06,35.5201,53.648,56.093,3888.9141,151.7285,45.3919,55.9649,25.2795,53.2436
2019-03-07,35.5907,53.502,56.005,3889.6642,151.8551,45.2268,56.2362,25.2726,53.7052
2019-03-08,35.4924,53.453,55.839,3891.2395,151.9735,45.3368,55.8381,25.1803,53.9401
2019-03-09,35.4924,53.453,55.839,3891.2395,151.9735,45.3368,55.8381,25.1803,53.9401
2019-03-10,35.4924,53.453,55.839,3891.2395,151.9735,45.3368,55.8381,25.1803,53.9401
2019-03-11,36.0421,54.484,56.778,3893.6488,152.1524,45.9878,56.8626,25.369,54.7406
2019-03-12,36.4004,55.078,57.362,3895.3984,152.2662,46.2528,57.1418,25.6917,55.2773
2019-03-13,36.4739,55.049,57.216,3896.9455,152.2831,46.5112,56.7812,25.6122,55.1959
2019-03-14,36.4598,55.131,57.187,3901.3532,152.4552,46.3853,56.7669,25.6426,55.0181
2019-03-15,36.7007,55.403,57.654,3902.4571,152.5838,46.6669,56.9537,25.6512,54.8323
2019-03-16,36.7007,55.403,57.654,3902.4571,152.5838,46.6669,56.9537,25.6512,54.8323
2019-03-17,36.7007,55.403,57.654,3902.4571,152.5838,46.6669,56.9537,25.6512,54.8323
2019-03-18,36.842,55.567,57.533,3904.6634,152.7412,46.5115,56.869,25.5595,54.8356
2019-03-19,37.0419,55.975,57.805,3906.2956,152.7005,46.5113,57.4891,25.5763,55.1238
2019-03-20,36.8944,55.669,57.681,3904.9666,152.7699,46.2349,57.5133,25.6223,54.7637
2019-03-21,36.8944,55.669,57.681,3904.9666,152.7699,46.2349,57.5133,25.6223,54.7637
2019-03-22,36.6517,55.389,57.337,3905.4787,152.9006,46.086,57.4623,25.6598,54.6498
2019-03-23,36.6517,55.389,57.337,3905.4787,152.9006,46.086,57.4623,25.6598,54.6498
2019-03-24,36.6517,55.389,57.337,3905.4787,152.9006,46.086,57.4623,25.6598,54.6498
2019-03-25,36.3979,54.881,57.091,3907.9094,142.4171,45.8064,56.9177,25.4415,54.0256
2019-03-26,36.7706,55.538,57.726,3908.667,142.4063,46.3096,57.5931,25.5237,54.4065
2019-03-27,36.7212,55.514,58.28,3909.9343,142.4266,46.2936,57.885,25.5355,54.46
2019-03-28,37.2335,56.01,58.779,3911.0154,142.444,46.6551,58.3251,25.7546,54.7581
2019-03-29,37.4949,56.419,59.405,3919.3189,142.8143,46.981,58.9169,25.7309,55.663
2019-03-30,37.4949,56.419,59.405,3919.3189,142.8143,46.981,58.9169,25.7309,55.663
2019-03-31,37.4949,56.419,59.405,3919.3189,142.8143,46.981,58.9169,25.7309,55.663
2019-04-01,37.7396,56.554,59.492,3919.3189,142.8143,47.1959,59.155,25.71,56.1772
2019-04-02,37.8738,56.523,59.482,3927.3237,143.2454,47.3153,58.9318,25.825,56.0011
2019-04-03,37.434,56.147,58.951,3927.7307,143.216,47.3076,58.3833,25.8185,55.6601
2019-04-04,37.3202,56.027,58.881,3928.3556,143.0993,47.1582,58.1116,25.783,55.6447
2019-04-05,37.5191,56.264,59.131,3928.9971,142.9577,47.4887,58.4231,25.9271,56.0191
2019-04-06,37.5191,56.264,59.131,3928.9971,142.9577,47.4887,58.4231,25.9271,56.0191
2019-04-07,37.5191,56.264,59.131,3928.9971,142.9577,47.4887,58.4231,25.9271,56.0191
2019-04-08,37.2241,55.979,58.794,3929.8635,142.8229,47.3717,58.2362,25.8314,55.8828
2019-04-09,37.5077,56.268,58.738,3929.5232,142.8298,47.4487,58.2334,25.8404,55.6612
2019-04-10,37.378,56.077,58.834,3929.382,142.9046,47.2548,57.9961,25.7843,55.6388
2019-04-11,37.4361,56.141,58.698,3928.679,142.8471,47.175,58.0274,25.7837,55.7987
2019-04-12,37.6532,56.419,58.627,3929.1923,142.8054,47.2601,58.4221,25.8412,55.9226
2019-04-13,37.6532,56.419,58.627,3929.1923,142.8054,47.2601,58.4221,25.8412,55.9226
2019-04-14,37.6532,56.419,58.627,3929.1923,142.8054,47.2601,58.4221,25.8412,55.9226
2019-04-15,37.7808,56.678,58.833,3930.2687,142.7628,47.687,58.8563,25.9122,56.1536
2019-04-16,37.9269,57.052,58.913,3930.3122,142.7755,47.9452,58.8978,26.0332,56.1267
2019-04-17,37.9269,57.052,58.913,3930.3122,142.7755,47.9452,58.8978,26.0332,56.1267
2019-04-18,37.723,56.738,58.637,3931.8145,142.8003,47.5729,58.4115,26.1428,55.7232
2019-04-19,37.723,56.738,58.637,3931.8145,142.8003,47.5729,58.4115,26.1428,55.7232
2019-04-20,37.723,56.738,58.637,3931.8145,142.8003,47.5729,58.4115,26.1428,55.7232
2019-04-21,37.723,56.738,58.637,3931.8145,142.8003,47.5729,58.4115,26.1428,55.7232
2019-04-22,37.1965,55.946,57.967,3934.6565,142.7099,47.0681,57.1436,26.0766,54.9458
2019-04-23,37.1199,55.925,58.09,3933.8348,142.717,47.0397,57.3451,26.1443,55.0555
2019-04-24,37.4677,56.39,58.225,3932.5059,142.817,47.7032,57.071,26.2391,55.2723
2019-04-25,37.2307,55.977,57.95,3932.7681,142.7254,47.4253,56.7643,26.1283,55.3592
2019-04-26,37.6251,56.304,57.906,3933.077,142.8116,47.587,57.1259,26.1996,55.3187
2019-04-27,37.6251,56.304,57.906,3933.077,142.8116,47.587,57.1259,26.1996,55.3187
2019-04-28,37.6251,56.304,57.906,3933.077,142.8116,47.587,57.1259,26.1996,55.3187
2019-04-29,37.6251,56.304,57.906,3933.077,142.8116,47.587,57.1259,26.1996,55.3187
2019-04-30,37.5606,56.331,57.569,3935.0437,142.9462,47.7229,56.3943,26.0999,55.083
2019-05-01,37.5606,56.331,57.569,3935.0437,142.9462,47.7229,56.3943,26.0999,55.083
2019-05-02,37.2702,56.011,56.993,3935.9636,142.9669,47.768,55.9352,25.8902,55.0024
2019-05-03,37.396,56.017,56.967,3935.9902,142.9162,47.5539,56.0284,25.8615,54.897
2019-05-04,37.396,56.017,56.967,3935.9902,142.9162,47.5539,56.0284,25.8615,54.897
2019-05-05,37.396,56.017,56.967,3935.9902,142.9162,47.5539,56.0284,25.8615,54.897
2019-05-06,37.1291,55.599,56.632,3939.3791,143.0201,47.1499,55.4316,25.8424,54.4976
2019-05-07,36.7143,54.99,56.405,3941.5665,143.0787,46.9154,54.8353,25.76,54.3424
2019-05-08,36.2878,54.258,55.846,3943.5199,143.1504,46.3892,54.0787,25.5004,53.8583
2019-05-09,36.1098,54.083,55.819,3944.3106,143.18,46.2216,53.7741,25.4886,53.7084
2019-05-10,36.1112,54.101,55.946,3945.6736,143.2079,46.2551,53.7771,25.4072,53.706
2019-05-11,36.1112,54.101,55.946,3945.6736,143.2079,46.2551,53.7771,25.4072,53.706
2019-05-12,36.1112,54.101,55.946,3945.6736,143.2079,46.2551,53.7771,25.4072,53.706
2019-05-13,35.3901,53.132,54.983,3948.1583,143.3346,45.8407,52.5887,25.3097,52.8389
2019-05-14,35.8303,53.492,55.135,3949.6951,143.4783,45.5871,52.7553,25.2801,53.1004
2019-05-15,35.5507,53.09,54.712,3950.5061,143.5038,45.9877,52.2774,25.1967,53.0303
2019-05-16,35.8849,53.704,54.806,3952.2548,143.5546,46.225,52.4859,25.3881,52.9338
2019-05-17,36.1511,54.373,55.175,3955.6152,143.6887,46.7549,52.7748,25.5949,53.073
2019-05-18,36.1511,54.373,55.175,3955.6152,143.6887,46.7549,52.7748,25.5949,53.073
2019-05-19,36.1511,54.373,55.175,3955.6152,143.6887,46.7549,52.7748,25.5949,53.073
2019-05-20,37.8009,56.12,56.582,3958.6948,143.9976,48.4883,54.7179,25.72,54.4867
2019-05-21,37.3059,55.554,56.48,3959.2603,144.0003,47.8968,54.0163,25.5631,54.0838
2019-05-22,37.4346,55.835,56.487,3959.9007,144.0646,48.1288,54.1346,25.7381,54.0958
2019-05-23,37.3326,55.687,56.569,3963.3894,144.3538,47.927,54.2421,25.6535,53.9873
2019-05-24,38.4286,57.113,57.602,3964.3316,144.51,48.4689,56.0286,25.7751,54.9948
2019-05-25,38.4286,57.113,57.602,3964.3316,144.51,48.4689,56.0286,25.7751,54.9948
2019-05-26,38.4286,57.113,57.602,3964.3316,144.51,48.4689,56.0286,25.7751,54.9948
2019-05-27,39.0866,57.64,58.347,3967.6125,145.0011,48.7481,57.5208,25.9745,55.9036
2019-05-28,38.9715,57.863,58.369,3968.2518,145.1418,48.8592,57.4263,25.9455,56.5415
2019-05-29,38.4652,57.38,57.943,3969.0534,145.1587,48.9649,56.6254,25.9417,56.3573
2019-05-30,38.6557,57.663,58.298,3971.0054,145.1312,49.5043,56.7649,25.9255,56.1882
2019-05-31,38.5553,57.694,58.467,3972.7088,145.5041,49.6009,56.6381,25.8935,56.4804
2019-06-01,38.5553,57.694,58.467,3972.7088,145.5041,49.6009,56.6381,25.8935,56.4804
2019-06-02,38.5553,57.694,58.467,3972.7088,145.5041,49.6009,56.6381,25.8935,56.4804
2019-06-03,38.7646,58.418,58.675,3977.9948,145.7548,50.216,57.1227,25.9083,56.7417
2019-06-04,38.5849,58.261,58.563,3978.8906,145.6843,50.041,56.8667,25.6314,56.7067
2019-06-05,38.5849,58.261,58.563,3978.8906,145.6843,50.041,56.8667,25.6314,56.7067
2019-06-06,37.7242,57.417,57.722,3981.171,146.0295,49.4851,55.8931,25.6329,56.1253
2019-06-07,37.7513,57.601,57.772,3979.4257,145.8035,49.443,55.7948,25.7479,56.094
2019-06-08,37.7513,57.601,57.772,3979.4257,145.8035,49.443,55.7948,25.7479,56.094
2019-06-09,37.7513,57.601,57.772,3979.4257,145.8035,49.443,55.7948,25.7479,56.094
2019-06-10,37.824,57.72,57.749,3981.1174,145.5955,49.5439,56.1314,25.9311,55.7431
2019-06-11,37.9905,57.904,58.043,3981.148,145.6404,49.653,56.3185,26.1658,55.677
2019-06-12,37.7824,57.689,57.642,3981.3277,145.775,49.234,55.9707,26.1397,55.6663
2019-06-13,37.8104,57.659,57.271,3982.1122,145.8517,49.2907,55.8455,26.058,55.3583
2019-06-14,37.518,56.943,56.959,3982.7966,146.087,48.8909,55.4199,25.9947,55.2265
2019-06-15,37.518,56.943,56.959,3982.7966,146.087,48.8909,55.4199,25.9947,55.2265
2019-06-16,37.518,56.943,56.959,3982.7966,146.087,48.8909,55.4199,25.9947,55.2265
2019-06-17,36.9296,56.242,56.531,3985.4552,146.1223,48.5141,54.7235,25.852,54.651
2019-06-18,37.0431,56.292,56.548,3986.5235,146.4654,48.4502,54.8124,25.9534,54.3588
2019-06-19,36.9091,56.066,56.27,3987.7899,146.5025,48.4036,54.2741,25.9815,54.0946
2019-06-20,37.5214,57.043,56.749,3988.4023,146.6796,48.8821,55.0608,26.0959,54.4507
2019-06-21,37.2956,56.936,56.72,3989.0576,146.4745,48.5317,55.0284,26.0862,54.4826
2019-06-22,37.2956,56.936,56.72,3989.0576,146.4745,48.5317,55.0284,26.0862,54.4826
2019-06-23,37.2956,56.936,56.72,3989.0576,146.4745,48.5317,55.0284,26.0862,54.4826
2019-06-24,37.2818,56.88,56.593,3991.2496,146.4771,48.5922,54.9755,26.0706,54.1894
2019-06-25,37.597,57.344,57.009,3991.5578,146.3663,48.996,55.1963,26.116,54.4957
2019-06-26,37.8804,57.587,57.327,3990.5061,146.2151,49.2897,55.505,26.0542,54.9657
2019-06-27,38.0638,57.69,57.442,3992.0176,146.3061,49.366,55.5133,26.094,55.097
2019-06-28,38.0432,57.453,57.43,3993.2622,146.3797,49.3756,55.4608,26.0797,55.224
2019-06-29,38.0432,57.453,57.43,3993.2622,146.3797,49.3756,55.4608,26.0797,55.224
2019-06-30,38.0432,57.453,57.43,3993.2622,146.3797,49.3756,55.4608,26.0797,55.224
2019-07-01,38.1294,57.657,57.621,3995.6093,146.3903,49.7716,55.465,26.2343,55.3031
2019-07-02,38.1492,57.683,57.587,3996.3465,146.4817,50.1515,55.5594,26.2872,55.456
2019-07-03,38.2732,57.878,57.583,3999.3038,146.678,50.1794,55.5408,26.3563,55.3738
2019-07-04,38.4089,57.856,57.479,4001.4002,146.9134,50.258,55.6638,26.42,55.4699
2019-07-05,37.8995,57.185,56.826,4002.7573,147.2972,49.5638,54.9323,26.2377,54.8561
2019-07-06,37.8995,57.185,56.826,4002.7573,147.2972,49.5638,54.9323,26.2377,54.8561
2019-07-07,37.8995,57.185,56.826,4002.7573,147.2972,49.5638,54.9323,26.2377,54.8561
2019-07-08,36.9659,55.845,55.792,4005.3821,147.8277,48.5793,53.6374,25.9126,54.1644
2019-07-09,37.2295,56.009,55.692,4006.8852,147.8228,48.498,54.1523,25.916,54.0836
2019-07-10,36.8628,55.656,55.424,4009.7207,148.0034,48.1232,53.5934,25.8704,53.8443
2019-07-11,37.21,56.065,55.698,4010.9502,148.2166,48.6231,53.9327,26.0614,54.0984
2019-07-12,37.2259,56.076,56.031,4012.4738,148.2944,48.3958,54.3478,26.0614,54.2785
2019-07-13,37.2259,56.076,56.031,4012.4738,148.2944,48.3958,54.3478,26.0614,54.2785
2019-07-14,37.2259,56.076,56.031,4012.4738,148.2944,48.3958,54.3478,26.0614,54.2785
2019-07-15,37.076,56.124,55.56,4015.4835,148.5678,48.7139,54.2986,26.0776,54.1461
2019-07-16,37.4458,56.702,55.752,4018.8422,148.9102,48.9022,54.6143,26.1682,54.0856
2019-07-17,37.5002,56.822,55.635,4022.5023,148.8778,48.9859,54.376,26.1404,54.319
2019-07-18,36.9506,56.265,55.164,4023.3581,148.8109,48.6995,53.8307,26.0274,54.0147
2019-07-19,36.3675,55.307,54.081,4023.1439,148.8542,47.9665,53.3029,25.7246,53.4029
2019-07-20,36.3675,55.307,54.081,4023.1439,148.8542,47.9665,53.3029,25.7246,53.4029
2019-07-21,36.3675,55.307,54.081,4023.1439,148.8542,47.9665,53.3029,25.7246,53.4029
2019-07-22,36.3464,55.298,53.715,4024.4143,148.7174,47.4019,53.1347,25.5424,53.024
2019-07-23,36.2009,55.117,53.712,4024.3809,148.6097,47.2682,52.8834,25.61,53.155
2019-07-24,35.8253,54.581,53.329,4024.7885,148.6858,46.9859,51.8181,25.4847,52.7374
2019-07-25,35.8082,54.806,53.425,4025.5358,148.3413,47.1099,52.0065,25.5733,52.5207
2019-07-26,35.9704,55.111,53.334,4026.2347,148.3704,47.5006,52.2139,25.5915,52.5686
2019-07-27,35.9704,55.111,53.334,4026.2347,148.3704,47.5006,52.2139,25.5915,52.5686
2019-07-28,35.9704,55.111,53.334,4026.2347,148.3704,47.5006,52.2139,25.5915,52.5686
2019-07-29,35.585,54.799,52.866,4028.5247,148.7487,47.2517,51.739,25.7339,52.1616
2019-07-30,34.9848,53.981,52.236,4030.8535,148.892,46.9379,51.1131,25.5037,51.466
2019-07-31,35.3053,54.275,52.727,4033.0479,149.0512,47.2759,51.5601,25.4959,51.9017
2019-08-01,34.6488,53.93,52.446,4036.5393,149.0367,46.8464,50.825,25.2207,51.3082
2019-08-02,34.4649,53.959,52.477,4037.5492,149.3724,47.0393,50.7078,25.3326,51.0349
2019-08-03,34.4649,53.959,52.477,4037.5492,149.3724,47.0393,50.7078,25.3326,51.0349
2019-08-04,34.4649,53.959,52.477,4037.5492,149.3724,47.0393,50.7078,25.3326,51.0349
2019-08-05,34.0276,53.289,51.787,4040.2626,149.2155,46.6536,50.1618,25.0866,50.5861
2019-08-06,34.3933,54.133,52.431,4040.4543,149.4147,47.3788,50.8886,25.0166,51.0319
2019-08-07,33.8466,53.939,52.343,4043.2485,149.5577,47.0773,50.5197,25.122,51.1681
2019-08-08,34.2803,54.487,52.807,4046.3973,149.6843,47.4873,50.8515,25.2781,51.2595
2019-08-09,34.3629,54.772,52.999,4047.4181,149.4248,48.2849,51.3738,25.6017,51.6177
2019-08-10,34.3629,54.772,52.999,4047.4181,149.4248,48.2849,51.3738,25.6017,51.6177
2019-08-11,34.3629,54.772,52.999,4047.4181,149.4248,48.2849,51.3738,25.6017,51.6177
2019-08-12,34.3629,54.772,52.999,4047.4181,149.4248,48.2849,51.3738,25.6017,51.6177
2019-08-13,33.5822,53.763,52.161,4049.2676,149.4511,47.2855,50.1615,25.1758,51.0979
2019-08-14,33.9639,54.334,52.378,4049.1588,149.0809,47.4579,50.8535,25.3405,51.7299
2019-08-15,33.9639,54.334,52.378,4049.1588,149.0809,47.4579,50.8535,25.3405,51.7299
2019-08-16,34.0542,54.569,52.219,4051.0235,149.3311,47.5876,51.1022,25.2151,52.0211
2019-08-17,34.0542,54.569,52.219,4051.0235,149.3311,47.5876,51.1022,25.2151,52.0211
2019-08-18,34.0542,54.569,52.219,4051.0235,149.3311,47.5876,51.1022,25.2151,52.0211
2019-08-19,34.0837,54.669,52.441,4053.5466,149.373,47.5458,51.0307,25.3342,51.9983
2019-08-20,33.8628,54.473,52.218,4054.3711,149.4864,47.4791,50.5713,25.4496,51.9247
2019-08-21,33.3619,53.875,51.567,4055.4582,149.6765,47.2066,49.596,25.3425,51.522
2019-08-22,32.7704,53.216,51.065,4056.0057,149.8404,46.5543,48.9095,25.3023,51.038
2019-08-23,33.0437,53.573,51.517,4056.744,149.9347,46.5352,49.2995,25.2568,51.3091
2019-08-24,33.0437,53.573,51.517,4056.744,149.9347,46.5352,49.2995,25.2568,51.3091
2019-08-25,33.0437,53.573,51.517,4056.744,149.9347,46.5352,49.2995,25.2568,51.3091
2019-08-26,33.6593,54.459,52.211,4059.444,150.2418,47.5602,50.2516,25.313,52.0341
2019-08-27,33.9802,54.845,52.582,4060.9955,150.2496,47.7229,51.1777,25.4362,52.5731
2019-08-28,33.7103,54.516,52.174,4061.6488,150.1914,47.6385,51.4026,25.387,52.4938
2019-08-29,33.3824,54.277,52.019,4062.6035,150.0625,47.3071,50.9588,25.3295,52.0987
2019-08-30,33.5968,54.704,52.423,4063.3999,150.1076,47.6846,51.4804,25.4665,52.3752
2019-08-31,33.5968,54.704,52.423,4063.3999,150.1076,47.6846,51.4804,25.4665,52.3752
2019-09-01,33.5968,54.704,52.423,4063.3999,150.1076,47.6846,51.4804,25.4665,52.3752
2019-09-02,33.5968,54.704,52.423,4063.3999,150.1076,47.6846,51.4804,25.4665,52.3752
2019-09-03,32.9684,53.71,51.77,4067.1216,150.4088,46.866,51.1942,25.3389,51.9742
2019-09-04,33.192,53.917,51.785,4068.5983,150.4906,46.9908,51.209,25.3484,52.1216
2019-09-05,33.3774,54.145,52.002,4069.0835,150.4076,46.9716,51.037,25.4532,52.2783
2019-09-06,33.6463,54.492,52.426,4069.7611,150.3414,47.1805,51.6988,25.734,52.6455
2019-09-07,33.6463,54.492,52.426,4069.7611,150.3414,47.1805,51.6988,25.734,52.6455
2019-09-08,33.6463,54.492,52.426,4069.7611,150.3414,47.1805,51.6988,25.734,52.6455
2019-09-09,33.9053,54.777,52.667,4072.1616,150.5778,47.6889,52.2742,25.8772,52.9366
2019-09-10,33.9053,54.777,52.667,4072.1616,150.5778,47.6889,52.2742,25.8772,52.9366
2019-09-11,34.1812,55.057,52.963,4073.3738,150.4797,47.7491,52.1334,25.9175,53.7478
2019-09-12,34.1039,55.089,52.953,4074.3909,150.3828,47.5026,51.6176,26.0158,53.6476
2019-09-13,34.4118,55.371,53.124,4075.4083,150.4937,47.7489,51.9264,26.1602,53.6012
2019-09-14,34.4118,55.371,53.124,4075.4083,150.4937,47.7489,51.9264,26.1602,53.6012
2019-09-15,34.4118,55.371,53.124,4075.4083,150.4937,47.7489,51.9264,26.1602,53.6012
2019-09-16,34.1575,55.087,52.989,4077.8292,150.4476,47.6812,51.1896,26.109,53.814
2019-09-17,33.3565,54.041,52.12,4077.6242,150.3688,46.875,50.1586,25.711,53.1853
2019-09-18,33.5375,54.328,52.403,4078.329,150.6191,47.0925,50.4635,25.7089,53.1334
2019-09-19,33.0899,53.556,51.794,4079.2646,150.6828,46.5793,49.8359,25.5236,52.7845
2019-09-20,35.105,56.383,54.484,4076.9678,150.0993,49.5049,52.9228,26.3088,54.447
2019-09-21,35.105,56.383,54.484,4076.9678,150.0993,49.5049,52.9228,26.3088,54.447
2019-09-22,35.105,56.383,54.484,4076.9678,150.0993,49.5049,52.9228,26.3088,54.447
2019-09-23,36.5689,57.826,55.813,4079.1253,150.1778,51.4523,54.1398,26.8904,56.3502
2019-09-24,36.3133,57.711,55.813,4079.35,150.1503,50.9665,53.8059,26.8561,56.4498
2019-09-25,35.541,56.854,55.144,4080.2472,150.1731,50.501,53.4671,26.4824,55.9413
2019-09-26,36.0798,57.438,55.458,4081.9192,150.2039,50.9655,53.9101,26.5801,56.3859
2019-09-27,35.8985,57.276,55.189,4082.6786,150.2231,50.9252,53.9087,26.5103,56.3843
2019-09-28,35.8985,57.276,55.189,4082.6786,150.2231,50.9252,53.9087,26.5103,56.3843
2019-09-29,35.8985,57.276,55.189,4082.6786,150.2231,50.9252,53.9087,26.5103,56.3843
2019-09-30,35.6992,56.737,54.687,4086.2243,150.4539,50.5655,53.0118,26.3261,56.147
2019-10-01,35.232,55.905,53.604,4088.1697,150.5812,50.3569,52.3266,26.2316,55.6556
2019-10-02,35.232,55.905,53.604,4088.1697,150.5812,50.3569,52.3266,26.2316,55.6556
2019-10-03,35.233,55.695,53.497,4089.831,150.7936,50.0372,52.4047,25.8942,55.399
2019-10-04,34.7243,54.942,53.13,4091.1895,150.7287,49.7632,51.5198,25.7689,54.9464
2019-10-05,34.7243,54.942,53.13,4091.1895,150.7287,49.7632,51.5198,25.7689,54.9464
2019-10-06,34.7243,54.942,53.13,4091.1895,150.7287,49.7632,51.5198,25.7689,54.9464
2019-10-07,34.4231,54.746,52.907,4093.774,150.8064,49.6532,51.5874,25.8835,54.8053
2019-10-08,34.4231,54.746,52.907,4093.774,150.8064,49.6532,51.5874,25.8835,54.8053
2019-10-09,35.0899,55.708,53.326,4095.094,150.861,50.1686,52.1201,25.925,55.0566
2019-10-10,34.6615,55.105,52.875,4095.9991,150.8965,49.8371,51.352,25.834,54.7665
2019-10-11,34.8641,55.276,52.916,4097.3811,150.938,50.3824,51.7157,25.8414,54.8222
2019-10-12,34.8641,55.276,52.916,4097.3811,150.938,50.3824,51.7157,25.8414,54.8222
2019-10-13,34.8641,55.276,52.916,4097.3811,150.938,50.3824,51.7157,25.8414,54.8222
2019-10-14,34.9781,55.541,53.166,4099.607,151.0676,50.3561,52.0063,26.1267,54.9658
2019-10-15,35.1765,55.837,53.15,4100.5496,151.1294,50.8906,52.1496,26.2751,55.0504
2019-10-16,35.2173,55.935,53.124,4101.6695,151.2289,51.1431,52.2996,26.4987,54.9299
2019-10-17,35.6993,56.741,53.837,4102.4534,151.266,51.5637,53.4189,26.6704,55.2661
2019-10-18,35.9705,57.473,54.715,4103.1342,151.4029,51.7965,54.3253,26.9315,56.3596
2019-10-19,35.9705,57.473,54.715,4103.1342,151.4029,51.7965,54.3253,26.9315,56.3596
2019-10-20,35.9705,57.473,54.715,4103.1342,151.4029,51.7965,54.3253,26.9315,56.3596
2019-10-21,35.9705,57.473,54.715,4103.1342,151.4029,51.7965,54.3253,26.9315,56.3596
2019-10-22,35.8852,57.607,54.814,4105.7837,151.5632,51.9124,54.9854,26.9211,56.3394
2019-10-23,35.9625,57.716,54.859,4106.5247,151.6974,51.8553,55.7765,26.8555,56.394
2019-10-24,35.625,57.47,54.714,4107.7561,151.7896,51.8755,55.3504,26.9283,56.4878
2019-10-25,35.8285,57.696,54.567,4108.466,151.8433,51.789,55.3999,26.9314,56.3768
2019-10-26,35.8285,57.696,54.567,4108.466,151.8433,51.789,55.3999,26.9314,56.3768
2019-10-27,35.8285,57.696,54.567,4108.466,151.8433,51.789,55.3999,26.9314,56.3768
2019-10-28,35.8285,57.696,54.567,4108.466,151.8433,51.789,55.3999,26.9314,56.3768
2019-10-29,36.6798,58.858,55.394,4111.1441,151.965,52.7875,56.3999,27.2798,57.0785
2019-10-30,36.9824,59.055,55.435,4113.437,152.1072,52.9263,57.1014,27.2242,57.1831
2019-10-31,37.2339,59.585,55.957,4114.4383,152.3324,53.1953,57.5153,27.2633,57.6615
2019-11-01,37.3083,59.663,56.18,4115.088,152.4285,53.1065,57.082,27.3842,57.9809
2019-11-02,37.3083,59.663,56.18,4115.088,152.4285,53.1065,57.082,27.3842,57.9809
2019-11-03,37.3083,59.663,56.18,4115.088,152.4285,53.1065,57.082,27.3842,57.9809
2019-11-04,37.4373,59.695,56.05,4117.1046,152.4901,52.9846,57.081,27.4128,58.5157
2019-11-05,37.2677,59.418,55.526,4117.7223,152.4692,52.8708,56.2048,27.4531,58.0708
2019-11-06,37.396,59.605,55.213,4117.083,152.4607,53.0273,56.2854,27.5429,57.7536
2019-11-07,37.3476,59.867,55.585,4117.7945,152.4911,53.1469,56.0601,27.5114,57.9074
2019-11-08,36.8802,59.722,55.364,4118.4667,152.3985,52.6691,55.7464,27.444,57.4537
2019-11-09,36.8802,59.722,55.364,4118.4667,152.3985,52.6691,55.7464,27.444,57.4537
2019-11-10,36.8802,59.722,55.364,4118.4667,152.3985,52.6691,55.7464,27.444,57.4537
2019-11-11,37.0639,59.739,55.49,4120.8564,152.4214,52.7747,56.1837,27.394,57.692
2019-11-12,37.0639,59.739,55.49,4120.8564,152.4214,52.7747,56.1837,27.394,57.692
2019-11-13,36.6968,59.291,55.222,4122.6082,152.5581,52.7507,56.7102,27.2241,57.9023
2019-11-14,36.6681,59.525,55.371,4123.4278,152.6957,52.9216,56.8178,27.3661,57.8273
2019-11-15,36.9168,59.836,55.863,4124.4226,152.7979,52.8598,56.681,27.3939,57.71
2019-11-16,36.9168,59.836,55.863,4124.4226,152.7979,52.8598,56.681,27.3939,57.71
2019-11-17,36.9168,59.836,55.863,4124.4226,152.7979,52.8598,56.681,27.3939,57.71
2019-11-18,37.1266,59.971,56.171,4126.3854,152.9316,52.6458,57.0568,27.4351,57.7894
2019-11-19,37.4003,60.065,56.178,4127.0449,152.9853,52.3017,57.3307,27.4934,57.8266
2019-11-20,37.5524,60.472,56.311,4127.8978,153.0708,52.2197,57.4379,27.5405,57.8357
2019-11-21,37.3604,60.045,55.989,4128.5649,153.0927,51.9749,57.351,27.501,58.0232
2019-11-22,37.2019,59.937,55.972,4129.247,153.1436,51.8055,56.9015,27.3172,58.0555
2019-11-23,37.2019,59.937,55.972,4129.247,153.1436,51.8055,56.9015,27.3172,58.0555
2019-11-24,37.2019,59.937,55.972,4129.247,153.1436,51.8055,56.9015,27.3172,58.0555
2019-11-25,37.7165,60.564,56.317,4131.1444,153.296,52.4058,57.2265,27.4561,58.2373
2019-11-26,37.5389,60.352,55.837,4131.7613,153.3485,52.1819,56.7251,27.4802,57.9258
2019-11-27,37.7095,60.693,56.148,4132.7466,153.3903,52.5541,57.3408,27.5309,57.825
2019-11-28,37.8833,61.253,56.639,4133.5488,153.4934,52.6551,57.8483,27.6738,57.7441
2019-11-29,37.6232,60.91,56.65,4134.6499,153.5381,52.5202,57.5918,27.5924,57.9839
2019-11-30,37.6232,60.91,56.65,4134.6499,153.5381,52.5202,57.5918,27.5924,57.9839
2019-12-01,37.6232,60.91,56.65,4134.6499,153.5381,52.5202,57.5918,27.5924,57.9839
2019-12-02,37.5274,60.667,56.402,4136.7004,153.6046,52.0831,57.3629,27.4199,58.0533
2019-12-03,37.2069,60.356,56.087,4137.4286,153.6259,52.1391,56.965,27.2169,57.9542
2019-12-04,37.4698,60.668,56.263,4138.0105,153.7405,52.1758,57.0755,27.3319,58.3397
2019-12-05,37.2128,60.633,56.284,4137.1591,153.2483,52.1739,56.7838,27.2961,58.2459
2019-12-06,36.7408,60.1,55.669,4137.8932,153.1405,51.7574,56.2917,27.155,57.6323
